batch_or_source,source_file_path_analyzed,destination_fixed_content_path,source_exists,destination_exists,notes
codex_work_done.md extracted full path; codex_work_done.md prompt list turei-zahav,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman271\seif-013\turei-zahav\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman271\seif-013\turei-zahav\en.html,true,true,extracted from combined thread MD; extracted from commentator file list in combined thread MD
codex_work_done.md prompt list beur-hagra,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman272\seif-001\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman272\seif-001\beur-hagra\en.html,true,true,extracted from commentator file list in combined thread MD
Prompt C - OC corpus garbage fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman272\seif-010\mishnah-berurah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman272\seif-010\mishnah-berurah\en.html,true,true,
Prompt C - OC corpus garbage fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman275\seif-001\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman275\seif-001\baer-heitev\en.html,true,true,
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman275\seif-004\levushei-serad\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman275\seif-004\levushei-serad\en.html,true,true,extracted from combined thread MD
Prompt C - OC corpus garbage fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman276\seif-002\mishnah-berurah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman276\seif-002\mishnah-berurah\en.html,true,true,
Prompt C - OC corpus garbage fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman279\seif-007\mishnah-berurah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman279\seif-007\mishnah-berurah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman280\seif-001\magen-avraham\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman280\seif-001\magen-avraham\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman286\seif-001\shaarei-teshuvah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman286\seif-001\shaarei-teshuvah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman286\seif-001\turei-zahav\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman286\seif-001\turei-zahav\en.html,true,true,
codex_work_done.md prompt list biur-halacha,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman286\seif-003\biur-halacha\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman286\seif-003\biur-halacha\en.html,true,true,extracted from commentator file list in combined thread MD
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman290\seif-001\shaarei-teshuvah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman290\seif-001\shaarei-teshuvah\en.html,true,true,
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman294\seif-001\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman294\seif-001\beer-hagolah\en.html,true,true,extracted from combined thread MD
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman295\seif-001\mechaber\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman295\seif-001\mechaber\en.html,true,true,
codex_work_done.md prompt list machatzit-hashekel,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman296\seif-001\machatzit-hashekel\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman296\seif-001\machatzit-hashekel\en.html,true,true,extracted from commentator file list in combined thread MD
Prompt C - OC corpus garbage fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman296\seif-002\mishnah-berurah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman296\seif-002\mishnah-berurah\en.html,true,true,
Prompt C - OC corpus garbage fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman297\seif-002\mishnah-berurah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman297\seif-002\mishnah-berurah\en.html,true,true,
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman298\seif-002\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman298\seif-002\beer-hagolah\en.html,true,true,extracted from combined thread MD
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-002\baer-heitev\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-002\baer-heitev\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-004\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-004\beur-hagra\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-007\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-007\beur-hagra\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-011\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-011\beer-hagolah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-016\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-016\beer-hagolah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-017\mishnah-berurah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-017\mishnah-berurah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-023\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-023\beer-hagolah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-023\mishnah-berurah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-023\mishnah-berurah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-025\mishnah-berurah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-025\mishnah-berurah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-031\machatzit-hashekel\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-031\machatzit-hashekel\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-034\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-034\beur-hagra\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-036\mishnah-berurah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-036\mishnah-berurah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-038\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-038\beer-hagolah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-039\mishnah-berurah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-039\mishnah-berurah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-040\beer-hagolah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-040\beer-hagolah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-045\biur-halacha\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-045\biur-halacha\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-045\machatzit-hashekel\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-045\machatzit-hashekel\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-046\mishnah-berurah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-046\mishnah-berurah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-051\machatzit-hashekel\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman301\seif-051\machatzit-hashekel\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman306\seif-009\eliyah-rabbah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman306\seif-009\eliyah-rabbah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman308\seif-051\chatam-sofer\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman308\seif-051\chatam-sofer\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman316\seif-012\biur-halacha\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman316\seif-012\biur-halacha\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman319\seif-001\mishnah-berurah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman319\seif-001\mishnah-berurah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman319\seif-004\biur-halacha\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman319\seif-004\biur-halacha\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman319\seif-014\eliyah-rabbah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman319\seif-014\eliyah-rabbah\en.html,true,true,
Prompt C - OC corpus garbage fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman32\seif-011\machatzit-hashekel\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman32\seif-011\machatzit-hashekel\en.html,true,true,
Prompt C - OC corpus garbage fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman32\seif-020\mishnah-berurah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman32\seif-020\mishnah-berurah\en.html,true,true,
Prompt C - OC corpus garbage fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman32\seif-039\mishnah-berurah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman32\seif-039\mishnah-berurah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman328\seif-004\biur-halacha\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman328\seif-004\biur-halacha\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman330\seif-002\yad-ephraim\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman330\seif-002\yad-ephraim\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman332\seif-004\biur-halacha\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman332\seif-004\biur-halacha\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman339\seif-003\biur-halacha\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman339\seif-003\biur-halacha\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman340\seif-001\biur-halacha\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman340\seif-001\biur-halacha\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman340\seif-004\biur-halacha\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman340\seif-004\biur-halacha\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman340\seif-014\biur-halacha\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman340\seif-014\biur-halacha\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman35\seif-001\kol-yaakov\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman35\seif-001\kol-yaakov\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman366\seif-002\biur-halacha\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman366\seif-002\biur-halacha\en.html,true,true,
Prompt C - OC corpus garbage fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman39\seif-002\machatzit-hashekel\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman39\seif-002\machatzit-hashekel\en.html,true,true,
Prompt C - OC corpus garbage fixes; Prompt A - 5 OC garbage entries,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman39\seif-004\biur-halacha\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman39\seif-004\biur-halacha\en.html,true,true,explicitly listed in chat request
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman394\seif-003\shaarei-teshuvah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman394\seif-003\shaarei-teshuvah\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman398\seif-008\beur-hagra\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman398\seif-008\beur-hagra\en.html,true,true,
Prompt B - OC segment mismatch fixes,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman399\seif-001\mechaber\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman399\seif-001\mechaber\en.html,true,true,
codex_work_done.md extracted full path,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman399\seif-002\eliyah-rabbah\he.html,C:\Users\binya\Documents\Shulchan aruch\newtry\OC_Mobile\oc318-mobile-reader\public\corpus\oc1\siman399\seif-002\eliyah-rabbah\en.html,true,true,extracted from combined thread MD
